,Unnamed: 0,stationid,hour,minute,week,weekend,date,count,sum,outNums,inNums
11903,11903,83,15,50,0,1,5,84.0,44.0,44.0,40.0
11904,11904,83,16,0,0,1,5,113.0,83.0,83.0,30.0
11905,11905,83,16,10,0,1,5,92.0,52.0,52.0,40.0
11906,11906,83,16,20,0,1,5,86.0,59.0,59.0,27.0
11907,11907,83,16,30,0,1,5,118.0,89.0,89.0,29.0
11908,11908,83,16,40,0,1,5,70.0,46.0,46.0,24.0
11909,11909,83,16,50,0,1,5,132.0,91.0,91.0,41.0
11910,11910,83,17,0,0,1,5,67.0,39.0,39.0,28.0
11911,11911,83,17,10,0,1,5,108.0,72.0,72.0,36.0
11912,11912,83,17,20,0,1,5,102.0,65.0,65.0,37.0
11913,11913,83,17,30,0,1,5,117.0,84.0,84.0,33.0
11914,11914,83,17,40,0,1,5,77.0,54.0,54.0,23.0
11915,11915,83,17,50,0,1,5,106.0,75.0,75.0,31.0
11916,11916,83,18,0,0,1,5,74.0,49.0,49.0,25.0
11917,11917,83,18,10,0,1,5,104.0,75.0,75.0,29.0
11918,11918,83,18,20,0,1,5,88.0,65.0,65.0,23.0
11919,11919,83,18,30,0,1,5,93.0,67.0,67.0,26.0
11920,11920,83,18,40,0,1,5,85.0,57.0,57.0,28.0
11921,11921,83,18,50,0,1,5,94.0,58.0,58.0,36.0
11922,11922,83,19,0,0,1,5,112.0,81.0,81.0,31.0
11923,11923,83,19,10,0,1,5,58.0,33.0,33.0,25.0
11924,11924,83,19,20,0,1,5,104.0,65.0,65.0,39.0
11925,11925,83,19,30,0,1,5,66.0,50.0,50.0,16.0
11926,11926,83,19,40,0,1,5,91.0,81.0,81.0,10.0
11927,11927,83,19,50,0,1,5,56.0,33.0,33.0,23.0
11928,11928,83,20,0,0,1,5,128.0,101.0,101.0,27.0
11929,11929,83,20,10,0,1,5,59.0,38.0,38.0,21.0
11930,11930,83,20,20,0,1,5,87.0,68.0,68.0,19.0
11931,11931,83,20,30,0,1,5,68.0,46.0,46.0,22.0
11932,11932,83,20,40,0,1,5,95.0,75.0,75.0,20.0
11933,11933,83,20,50,0,1,5,63.0,52.0,52.0,11.0
11934,11934,83,21,0,0,1,5,66.0,49.0,49.0,17.0
11935,11935,83,21,10,0,1,5,78.0,73.0,73.0,5.0
11936,11936,83,21,20,0,1,5,67.0,51.0,51.0,16.0
11937,11937,83,21,30,0,1,5,37.0,29.0,29.0,8.0
11938,11938,83,21,40,0,1,5,84.0,74.0,74.0,10.0
11939,11939,83,21,50,0,1,5,91.0,89.0,89.0,2.0
11940,11940,83,22,0,0,1,5,40.0,36.0,36.0,4.0
11941,11941,83,22,10,0,1,5,41.0,41.0,41.0,0.0
11942,11942,83,22,20,0,1,5,52.0,51.0,51.0,1.0
11943,11943,83,22,30,0,1,5,1.0,0.0,0.0,1.0
11944,11944,83,22,40,0,1,5,1.0,1.0,1.0,0.0
11945,11945,83,22,50,0,1,5,0.0,0.0,0.0,0.0
11982,11982,84,5,0,0,1,5,0.0,0.0,0.0,0.0
11983,11983,84,5,10,0,1,5,0.0,0.0,0.0,0.0
11984,11984,84,5,20,0,1,5,0.0,0.0,0.0,0.0
11985,11985,84,5,30,0,1,5,0.0,0.0,0.0,0.0
11986,11986,84,5,40,0,1,5,0.0,0.0,0.0,0.0
11987,11987,84,5,50,0,1,5,1.0,1.0,1.0,0.0
11988,11988,84,6,0,0,1,5,1.0,0.0,0.0,1.0
11989,11989,84,6,10,0,1,5,1.0,0.0,0.0,1.0
11990,11990,84,6,20,0,1,5,0.0,0.0,0.0,0.0
11991,11991,84,6,30,0,1,5,0.0,0.0,0.0,0.0
11992,11992,84,6,40,0,1,5,3.0,1.0,1.0,2.0
11993,11993,84,6,50,0,1,5,4.0,1.0,1.0,3.0
11994,11994,84,7,0,0,1,5,3.0,2.0,2.0,1.0
11995,11995,84,7,10,0,1,5,8.0,5.0,5.0,3.0
11996,11996,84,7,20,0,1,5,10.0,3.0,3.0,7.0
11997,11997,84,7,30,0,1,5,9.0,4.0,4.0,5.0
11998,11998,84,7,40,0,1,5,7.0,4.0,4.0,3.0
11999,11999,84,7,50,0,1,5,3.0,1.0,1.0,2.0
12000,12000,84,8,0,0,1,5,5.0,5.0,5.0,0.0
12001,12001,84,8,10,0,1,5,1.0,1.0,1.0,0.0
12002,12002,84,8,20,0,1,5,5.0,3.0,3.0,2.0
12003,12003,84,8,30,0,1,5,6.0,2.0,2.0,4.0
12004,12004,84,8,40,0,1,5,6.0,4.0,4.0,2.0
12005,12005,84,8,50,0,1,5,7.0,5.0,5.0,2.0
12006,12006,84,9,0,0,1,5,12.0,4.0,4.0,8.0
12007,12007,84,9,10,0,1,5,2.0,0.0,0.0,2.0
12008,12008,84,9,20,0,1,5,2.0,1.0,1.0,1.0
12009,12009,84,9,30,0,1,5,2.0,2.0,2.0,0.0
12010,12010,84,9,40,0,1,5,4.0,1.0,1.0,3.0
12011,12011,84,9,50,0,1,5,5.0,2.0,2.0,3.0
12012,12012,84,10,0,0,1,5,4.0,0.0,0.0,4.0
12013,12013,84,10,10,0,1,5,8.0,6.0,6.0,2.0
12014,12014,84,10,20,0,1,5,3.0,2.0,2.0,1.0
12015,12015,84,10,30,0,1,5,1.0,0.0,0.0,1.0
12016,12016,84,10,40,0,1,5,8.0,1.0,1.0,7.0
12017,12017,84,10,50,0,1,5,4.0,2.0,2.0,2.0
12018,12018,84,11,0,0,1,5,4.0,1.0,1.0,3.0
12019,12019,84,11,10,0,1,5,4.0,0.0,0.0,4.0
12020,12020,84,11,20,0,1,5,8.0,0.0,0.0,8.0
12021,12021,84,11,30,0,1,5,1.0,0.0,0.0,1.0
12022,12022,84,11,40,0,1,5,2.0,1.0,1.0,1.0
12023,12023,84,11,50,0,1,5,3.0,2.0,2.0,1.0
12024,12024,84,12,0,0,1,5,7.0,5.0,5.0,2.0
12025,12025,84,12,10,0,1,5,5.0,1.0,1.0,4.0
12026,12026,84,12,20,0,1,5,1.0,0.0,0.0,1.0
12027,12027,84,12,30,0,1,5,0.0,0.0,0.0,0.0
12028,12028,84,12,40,0,1,5,6.0,1.0,1.0,5.0
12029,12029,84,12,50,0,1,5,4.0,1.0,1.0,3.0
12030,12030,84,13,0,0,1,5,2.0,1.0,1.0,1.0
12031,12031,84,13,10,0,1,5,1.0,1.0,1.0,0.0
12032,12032,84,13,20,0,1,5,3.0,2.0,2.0,1.0
12033,12033,84,13,30,0,1,5,4.0,0.0,0.0,4.0
12034,12034,84,13,40,0,1,5,4.0,2.0,2.0,2.0
12035,12035,84,13,50,0,1,5,2.0,1.0,1.0,1.0
12036,12036,84,14,0,0,1,5,3.0,0.0,0.0,3.0
12037,12037,84,14,10,0,1,5,8.0,1.0,1.0,7.0
12038,12038,84,14,20,0,1,5,6.0,3.0,3.0,3.0
12039,12039,84,14,30,0,1,5,3.0,2.0,2.0,1.0
12040,12040,84,14,40,0,1,5,1.0,1.0,1.0,0.0
12041,12041,84,14,50,0,1,5,4.0,0.0,0.0,4.0
12042,12042,84,15,0,0,1,5,2.0,1.0,1.0,1.0
12043,12043,84,15,10,0,1,5,7.0,2.0,2.0,5.0
12044,12044,84,15,20,0,1,5,4.0,4.0,4.0,0.0
12045,12045,84,15,30,0,1,5,7.0,4.0,4.0,3.0
12046,12046,84,15,40,0,1,5,8.0,3.0,3.0,5.0
12047,12047,84,15,50,0,1,5,3.0,2.0,2.0,1.0
12048,12048,84,16,0,0,1,5,3.0,3.0,3.0,0.0
12049,12049,84,16,10,0,1,5,4.0,1.0,1.0,3.0
12050,12050,84,16,20,0,1,5,3.0,1.0,1.0,2.0
12051,12051,84,16,30,0,1,5,2.0,0.0,0.0,2.0
12052,12052,84,16,40,0,1,5,6.0,4.0,4.0,2.0
12053,12053,84,16,50,0,1,5,1.0,0.0,0.0,1.0
12054,12054,84,17,0,0,1,5,5.0,1.0,1.0,4.0
12055,12055,84,17,10,0,1,5,4.0,2.0,2.0,2.0
12056,12056,84,17,20,0,1,5,8.0,6.0,6.0,2.0
12057,12057,84,17,30,0,1,5,4.0,0.0,0.0,4.0
12058,12058,84,17,40,0,1,5,6.0,4.0,4.0,2.0
12059,12059,84,17,50,0,1,5,2.0,1.0,1.0,1.0
12060,12060,84,18,0,0,1,5,6.0,4.0,4.0,2.0
12061,12061,84,18,10,0,1,5,7.0,2.0,2.0,5.0
12062,12062,84,18,20,0,1,5,5.0,3.0,3.0,2.0
12063,12063,84,18,30,0,1,5,8.0,5.0,5.0,3.0
12064,12064,84,18,40,0,1,5,1.0,1.0,1.0,0.0
12065,12065,84,18,50,0,1,5,0.0,0.0,0.0,0.0
12066,12066,84,19,0,0,1,5,1.0,0.0,0.0,1.0
12067,12067,84,19,10,0,1,5,9.0,6.0,6.0,3.0
12068,12068,84,19,20,0,1,5,4.0,2.0,2.0,2.0
12069,12069,84,19,30,0,1,5,4.0,2.0,2.0,2.0
12070,12070,84,19,40,0,1,5,1.0,1.0,1.0,0.0
12071,12071,84,19,50,0,1,5,2.0,1.0,1.0,1.0
12072,12072,84,20,0,0,1,5,5.0,4.0,4.0,1.0
12073,12073,84,20,10,0,1,5,3.0,2.0,2.0,1.0
12074,12074,84,20,20,0,1,5,0.0,0.0,0.0,0.0
12075,12075,84,20,30,0,1,5,5.0,5.0,5.0,0.0
12076,12076,84,20,40,0,1,5,14.0,11.0,11.0,3.0
12077,12077,84,20,50,0,1,5,2.0,1.0,1.0,1.0
12078,12078,84,21,0,0,1,5,6.0,6.0,6.0,0.0
12079,12079,84,21,10,0,1,5,2.0,2.0,2.0,0.0
12080,12080,84,21,20,0,1,5,5.0,5.0,5.0,0.0
12081,12081,84,21,30,0,1,5,0.0,0.0,0.0,0.0
12082,12082,84,21,40,0,1,5,5.0,5.0,5.0,0.0
12083,12083,84,21,50,0,1,5,3.0,3.0,3.0,0.0
12084,12084,84,22,0,0,1,5,5.0,4.0,4.0,1.0
12085,12085,84,22,10,0,1,5,1.0,0.0,0.0,1.0
12086,12086,84,22,20,0,1,5,0.0,0.0,0.0,0.0
12087,12087,84,22,30,0,1,5,1.0,1.0,1.0,0.0
12088,12088,84,22,40,0,1,5,0.0,0.0,0.0,0.0
12089,12089,84,22,50,0,1,5,0.0,0.0,0.0,0.0
12126,12126,85,5,0,0,1,5,0.0,0.0,0.0,0.0
12127,12127,85,5,10,0,1,5,0.0,0.0,0.0,0.0
12128,12128,85,5,20,0,1,5,0.0,0.0,0.0,0.0
12129,12129,85,5,30,0,1,5,0.0,0.0,0.0,0.0
12130,12130,85,5,40,0,1,5,0.0,0.0,0.0,0.0
12131,12131,85,5,50,0,1,5,38.0,0.0,0.0,38.0
12132,12132,85,6,0,0,1,5,52.0,1.0,1.0,51.0
12133,12133,85,6,10,0,1,5,64.0,0.0,0.0,64.0
12134,12134,85,6,20,0,1,5,67.0,5.0,5.0,62.0
12135,12135,85,6,30,0,1,5,56.0,5.0,5.0,51.0
12136,12136,85,6,40,0,1,5,72.0,6.0,6.0,66.0
12137,12137,85,6,50,0,1,5,90.0,13.0,13.0,77.0
12138,12138,85,7,0,0,1,5,102.0,31.0,31.0,71.0
12139,12139,85,7,10,0,1,5,123.0,39.0,39.0,84.0
12140,12140,85,7,20,0,1,5,132.0,61.0,61.0,71.0
12141,12141,85,7,30,0,1,5,104.0,28.0,28.0,76.0
12142,12142,85,7,40,0,1,5,136.0,45.0,45.0,91.0
12143,12143,85,7,50,0,1,5,143.0,77.0,77.0,66.0
12144,12144,85,8,0,0,1,5,121.0,61.0,61.0,60.0
12145,12145,85,8,10,0,1,5,192.0,96.0,96.0,96.0
12146,12146,85,8,20,0,1,5,197.0,104.0,104.0,93.0
12147,12147,85,8,30,0,1,5,151.0,94.0,94.0,57.0
12148,12148,85,8,40,0,1,5,189.0,81.0,81.0,108.0
12149,12149,85,8,50,0,1,5,157.0,75.0,75.0,82.0
12150,12150,85,9,0,0,1,5,184.0,100.0,100.0,84.0
12151,12151,85,9,10,0,1,5,155.0,67.0,67.0,88.0
12152,12152,85,9,20,0,1,5,211.0,119.0,119.0,92.0
12153,12153,85,9,30,0,1,5,117.0,45.0,45.0,72.0
12154,12154,85,9,40,0,1,5,218.0,100.0,100.0,118.0
12155,12155,85,9,50,0,1,5,188.0,67.0,67.0,121.0
12156,12156,85,10,0,0,1,5,241.0,126.0,126.0,115.0
12157,12157,85,10,10,0,1,5,173.0,61.0,61.0,112.0
12158,12158,85,10,20,0,1,5,253.0,146.0,146.0,107.0
12159,12159,85,10,30,0,1,5,197.0,76.0,76.0,121.0
12160,12160,85,10,40,0,1,5,196.0,98.0,98.0,98.0
12161,12161,85,10,50,0,1,5,160.0,77.0,77.0,83.0
12162,12162,85,11,0,0,1,5,162.0,66.0,66.0,96.0
12163,12163,85,11,10,0,1,5,194.0,89.0,89.0,105.0
12164,12164,85,11,20,0,1,5,176.0,101.0,101.0,75.0
12165,12165,85,11,30,0,1,5,190.0,88.0,88.0,102.0
12166,12166,85,11,40,0,1,5,178.0,80.0,80.0,98.0
12167,12167,85,11,50,0,1,5,216.0,88.0,88.0,128.0
12168,12168,85,12,0,0,1,5,159.0,75.0,75.0,84.0
12169,12169,85,12,10,0,1,5,162.0,78.0,78.0,84.0
12170,12170,85,12,20,0,1,5,220.0,107.0,107.0,113.0
12171,12171,85,12,30,0,1,5,180.0,62.0,62.0,118.0
12172,12172,85,12,40,0,1,5,214.0,102.0,102.0,112.0
12173,12173,85,12,50,0,1,5,169.0,81.0,81.0,88.0
12174,12174,85,13,0,0,1,5,166.0,81.0,81.0,85.0
12175,12175,85,13,10,0,1,5,171.0,50.0,50.0,121.0
12176,12176,85,13,20,0,1,5,183.0,65.0,65.0,118.0
12177,12177,85,13,30,0,1,5,177.0,86.0,86.0,91.0
12178,12178,85,13,40,0,1,5,212.0,87.0,87.0,125.0
12179,12179,85,13,50,0,1,5,210.0,82.0,82.0,128.0
12180,12180,85,14,0,0,1,5,189.0,97.0,97.0,92.0
12181,12181,85,14,10,0,1,5,160.0,47.0,47.0,113.0
12182,12182,85,14,20,0,1,5,190.0,91.0,91.0,99.0
12183,12183,85,14,30,0,1,5,198.0,51.0,51.0,147.0
12184,12184,85,14,40,0,1,5,211.0,105.0,105.0,106.0
12185,12185,85,14,50,0,1,5,240.0,138.0,138.0,102.0
12186,12186,85,15,0,0,1,5,233.0,115.0,115.0,118.0
12187,12187,85,15,10,0,1,5,250.0,124.0,124.0,126.0
12188,12188,85,15,20,0,1,5,190.0,83.0,83.0,107.0
12189,12189,85,15,30,0,1,5,223.0,123.0,123.0,100.0
12190,12190,85,15,40,0,1,5,135.0,64.0,64.0,71.0
12191,12191,85,15,50,0,1,5,247.0,129.0,129.0,118.0
12192,12192,85,16,0,0,1,5,155.0,67.0,67.0,88.0
12193,12193,85,16,10,0,1,5,239.0,120.0,120.0,119.0
12194,12194,85,16,20,0,1,5,179.0,90.0,90.0,89.0
12195,12195,85,16,30,0,1,5,241.0,132.0,132.0,109.0
12196,12196,85,16,40,0,1,5,206.0,102.0,102.0,104.0
12197,12197,85,16,50,0,1,5,205.0,123.0,123.0,82.0
12198,12198,85,17,0,0,1,5,178.0,105.0,105.0,73.0
12199,12199,85,17,10,0,1,5,170.0,81.0,81.0,89.0
12200,12200,85,17,20,0,1,5,238.0,160.0,160.0,78.0
12201,12201,85,17,30,0,1,5,162.0,87.0,87.0,75.0
12202,12202,85,17,40,0,1,5,241.0,167.0,167.0,74.0
12203,12203,85,17,50,0,1,5,150.0,78.0,78.0,72.0
12204,12204,85,18,0,0,1,5,217.0,142.0,142.0,75.0
12205,12205,85,18,10,0,1,5,170.0,91.0,91.0,79.0
12206,12206,85,18,20,0,1,5,223.0,143.0,143.0,80.0
12207,12207,85,18,30,0,1,5,132.0,68.0,68.0,64.0
12208,12208,85,18,40,0,1,5,175.0,108.0,108.0,67.0
12209,12209,85,18,50,0,1,5,144.0,99.0,99.0,45.0
12210,12210,85,19,0,0,1,5,168.0,105.0,105.0,63.0
12211,12211,85,19,10,0,1,5,195.0,124.0,124.0,71.0
12212,12212,85,19,20,0,1,5,139.0,66.0,66.0,73.0
12213,12213,85,19,30,0,1,5,145.0,112.0,112.0,33.0
12214,12214,85,19,40,0,1,5,81.0,48.0,48.0,33.0
12215,12215,85,19,50,0,1,5,118.0,82.0,82.0,36.0
12216,12216,85,20,0,0,1,5,107.0,79.0,79.0,28.0
12217,12217,85,20,10,0,1,5,150.0,108.0,108.0,42.0
12218,12218,85,20,20,0,1,5,96.0,63.0,63.0,33.0
12219,12219,85,20,30,0,1,5,136.0,115.0,115.0,21.0
12220,12220,85,20,40,0,1,5,78.0,47.0,47.0,31.0
12221,12221,85,20,50,0,1,5,109.0,88.0,88.0,21.0
12222,12222,85,21,0,0,1,5,104.0,72.0,72.0,32.0
12223,12223,85,21,10,0,1,5,99.0,80.0,80.0,19.0
12224,12224,85,21,20,0,1,5,90.0,79.0,79.0,11.0
12225,12225,85,21,30,0,1,5,45.0,34.0,34.0,11.0
12226,12226,85,21,40,0,1,5,73.0,55.0,55.0,18.0
12227,12227,85,21,50,0,1,5,6.0,3.0,3.0,3.0
12228,12228,85,22,0,0,1,5,54.0,52.0,52.0,2.0
12229,12229,85,22,10,0,1,5,60.0,55.0,55.0,5.0
12230,12230,85,22,20,0,1,5,3.0,3.0,3.0,0.0
12231,12231,85,22,30,0,1,5,66.0,66.0,66.0,0.0
12232,12232,85,22,40,0,1,5,58.0,58.0,58.0,0.0
12233,12233,85,22,50,0,1,5,0.0,0.0,0.0,0.0
12270,12270,86,5,0,0,1,5,0.0,0.0,0.0,0.0
12271,12271,86,5,10,0,1,5,0.0,0.0,0.0,0.0
12272,12272,86,5,20,0,1,5,0.0,0.0,0.0,0.0
12273,12273,86,5,30,0,1,5,0.0,0.0,0.0,0.0
12274,12274,86,5,40,0,1,5,0.0,0.0,0.0,0.0
12275,12275,86,5,50,0,1,5,0.0,0.0,0.0,0.0
12276,12276,86,6,0,0,1,5,12.0,0.0,0.0,12.0
12277,12277,86,6,10,0,1,5,17.0,0.0,0.0,17.0
12278,12278,86,6,20,0,1,5,9.0,0.0,0.0,9.0
12279,12279,86,6,30,0,1,5,4.0,0.0,0.0,4.0
12280,12280,86,6,40,0,1,5,11.0,0.0,0.0,11.0
12281,12281,86,6,50,0,1,5,11.0,0.0,0.0,11.0
12282,12282,86,7,0,0,1,5,8.0,0.0,0.0,8.0
12283,12283,86,7,10,0,1,5,15.0,4.0,4.0,11.0
12284,12284,86,7,20,0,1,5,15.0,8.0,8.0,7.0
12285,12285,86,7,30,0,1,5,22.0,14.0,14.0,8.0
12286,12286,86,7,40,0,1,5,11.0,6.0,6.0,5.0
12287,12287,86,7,50,0,1,5,12.0,8.0,8.0,4.0
12288,12288,86,8,0,0,1,5,17.0,10.0,10.0,7.0
12289,12289,86,8,10,0,1,5,20.0,9.0,9.0,11.0
12290,12290,86,8,20,0,1,5,17.0,11.0,11.0,6.0
12291,12291,86,8,30,0,1,5,13.0,6.0,6.0,7.0
12292,12292,86,8,40,0,1,5,24.0,19.0,19.0,5.0
12293,12293,86,8,50,0,1,5,14.0,3.0,3.0,11.0
12294,12294,86,9,0,0,1,5,16.0,9.0,9.0,7.0
12295,12295,86,9,10,0,1,5,13.0,4.0,4.0,9.0
12296,12296,86,9,20,0,1,5,21.0,13.0,13.0,8.0
12297,12297,86,9,30,0,1,5,15.0,10.0,10.0,5.0
12298,12298,86,9,40,0,1,5,27.0,10.0,10.0,17.0
12299,12299,86,9,50,0,1,5,14.0,7.0,7.0,7.0
12300,12300,86,10,0,0,1,5,21.0,8.0,8.0,13.0
12301,12301,86,10,10,0,1,5,15.0,14.0,14.0,1.0
12302,12302,86,10,20,0,1,5,10.0,4.0,4.0,6.0
12303,12303,86,10,30,0,1,5,30.0,9.0,9.0,21.0
12304,12304,86,10,40,0,1,5,10.0,6.0,6.0,4.0
12305,12305,86,10,50,0,1,5,11.0,7.0,7.0,4.0
12306,12306,86,11,0,0,1,5,11.0,6.0,6.0,5.0
12307,12307,86,11,10,0,1,5,11.0,4.0,4.0,7.0
12308,12308,86,11,20,0,1,5,7.0,1.0,1.0,6.0
12309,12309,86,11,30,0,1,5,18.0,8.0,8.0,10.0
12310,12310,86,11,40,0,1,5,14.0,1.0,1.0,13.0
12311,12311,86,11,50,0,1,5,9.0,3.0,3.0,6.0
12312,12312,86,12,0,0,1,5,12.0,1.0,1.0,11.0
12313,12313,86,12,10,0,1,5,9.0,3.0,3.0,6.0
12314,12314,86,12,20,0,1,5,14.0,6.0,6.0,8.0
12315,12315,86,12,30,0,1,5,8.0,1.0,1.0,7.0
12316,12316,86,12,40,0,1,5,25.0,2.0,2.0,23.0
12317,12317,86,12,50,0,1,5,15.0,0.0,0.0,15.0
12318,12318,86,13,0,0,1,5,19.0,1.0,1.0,18.0
12319,12319,86,13,10,0,1,5,7.0,4.0,4.0,3.0
12320,12320,86,13,20,0,1,5,10.0,5.0,5.0,5.0
12321,12321,86,13,30,0,1,5,12.0,4.0,4.0,8.0
12322,12322,86,13,40,0,1,5,17.0,3.0,3.0,14.0
12323,12323,86,13,50,0,1,5,23.0,9.0,9.0,14.0
12324,12324,86,14,0,0,1,5,10.0,3.0,3.0,7.0
12325,12325,86,14,10,0,1,5,18.0,7.0,7.0,11.0
12326,12326,86,14,20,0,1,5,19.0,9.0,9.0,10.0
12327,12327,86,14,30,0,1,5,22.0,11.0,11.0,11.0
12328,12328,86,14,40,0,1,5,9.0,1.0,1.0,8.0
12329,12329,86,14,50,0,1,5,18.0,10.0,10.0,8.0
12330,12330,86,15,0,0,1,5,14.0,5.0,5.0,9.0
12331,12331,86,15,10,0,1,5,16.0,2.0,2.0,14.0
12332,12332,86,15,20,0,1,5,12.0,6.0,6.0,6.0
12333,12333,86,15,30,0,1,5,16.0,3.0,3.0,13.0
12334,12334,86,15,40,0,1,5,15.0,2.0,2.0,13.0
12335,12335,86,15,50,0,1,5,25.0,12.0,12.0,13.0
12336,12336,86,16,0,0,1,5,6.0,1.0,1.0,5.0
12337,12337,86,16,10,0,1,5,16.0,6.0,6.0,10.0
12338,12338,86,16,20,0,1,5,17.0,11.0,11.0,6.0
12339,12339,86,16,30,0,1,5,11.0,4.0,4.0,7.0
12340,12340,86,16,40,0,1,5,18.0,12.0,12.0,6.0
12341,12341,86,16,50,0,1,5,6.0,2.0,2.0,4.0
12342,12342,86,17,0,0,1,5,13.0,9.0,9.0,4.0
12343,12343,86,17,10,0,1,5,9.0,4.0,4.0,5.0
12344,12344,86,17,20,0,1,5,22.0,6.0,6.0,16.0
12345,12345,86,17,30,0,1,5,17.0,5.0,5.0,12.0
12346,12346,86,17,40,0,1,5,22.0,5.0,5.0,17.0
12347,12347,86,17,50,0,1,5,13.0,6.0,6.0,7.0
12348,12348,86,18,0,0,1,5,18.0,8.0,8.0,10.0
12349,12349,86,18,10,0,1,5,16.0,5.0,5.0,11.0
12350,12350,86,18,20,0,1,5,12.0,8.0,8.0,4.0
12351,12351,86,18,30,0,1,5,19.0,7.0,7.0,12.0
12352,12352,86,18,40,0,1,5,18.0,4.0,4.0,14.0
12353,12353,86,18,50,0,1,5,15.0,6.0,6.0,9.0
12354,12354,86,19,0,0,1,5,12.0,4.0,4.0,8.0
12355,12355,86,19,10,0,1,5,9.0,6.0,6.0,3.0
12356,12356,86,19,20,0,1,5,5.0,3.0,3.0,2.0
12357,12357,86,19,30,0,1,5,7.0,4.0,4.0,3.0
12358,12358,86,19,40,0,1,5,4.0,1.0,1.0,3.0
12359,12359,86,19,50,0,1,5,3.0,1.0,1.0,2.0
12360,12360,86,20,0,0,1,5,2.0,0.0,0.0,2.0
12361,12361,86,20,10,0,1,5,8.0,7.0,7.0,1.0
12362,12362,86,20,20,0,1,5,6.0,3.0,3.0,3.0
12363,12363,86,20,30,0,1,5,8.0,5.0,5.0,3.0
12364,12364,86,20,40,0,1,5,4.0,3.0,3.0,1.0
12365,12365,86,20,50,0,1,5,3.0,3.0,3.0,0.0
12366,12366,86,21,0,0,1,5,5.0,4.0,4.0,1.0
12367,12367,86,21,10,0,1,5,7.0,7.0,7.0,0.0
12368,12368,86,21,20,0,1,5,2.0,2.0,2.0,0.0
12369,12369,86,21,30,0,1,5,3.0,3.0,3.0,0.0
12370,12370,86,21,40,0,1,5,3.0,3.0,3.0,0.0
12371,12371,86,21,50,0,1,5,7.0,7.0,7.0,0.0
12372,12372,86,22,0,0,1,5,2.0,2.0,2.0,0.0
12373,12373,86,22,10,0,1,5,0.0,0.0,0.0,0.0
12374,12374,86,22,20,0,1,5,3.0,3.0,3.0,0.0
12375,12375,86,22,30,0,1,5,0.0,0.0,0.0,0.0
12376,12376,86,22,40,0,1,5,0.0,0.0,0.0,0.0
12377,12377,86,22,50,0,1,5,0.0,0.0,0.0,0.0
12414,12414,87,5,0,0,1,5,0.0,0.0,0.0,0.0
12415,12415,87,5,10,0,1,5,0.0,0.0,0.0,0.0
12416,12416,87,5,20,0,1,5,0.0,0.0,0.0,0.0
12417,12417,87,5,30,0,1,5,0.0,0.0,0.0,0.0
12418,12418,87,5,40,0,1,5,1.0,0.0,0.0,1.0
12419,12419,87,5,50,0,1,5,1.0,0.0,0.0,1.0
12420,12420,87,6,0,0,1,5,1.0,0.0,0.0,1.0
12421,12421,87,6,10,0,1,5,9.0,0.0,0.0,9.0
12422,12422,87,6,20,0,1,5,18.0,0.0,0.0,18.0
12423,12423,87,6,30,0,1,5,2.0,0.0,0.0,2.0
12424,12424,87,6,40,0,1,5,11.0,2.0,2.0,9.0
12425,12425,87,6,50,0,1,5,31.0,18.0,18.0,13.0
12426,12426,87,7,0,0,1,5,1.0,0.0,0.0,1.0
12427,12427,87,7,10,0,1,5,15.0,12.0,12.0,3.0
12428,12428,87,7,20,0,1,5,41.0,15.0,15.0,26.0
12429,12429,87,7,30,0,1,5,27.0,22.0,22.0,5.0
12430,12430,87,7,40,0,1,5,73.0,46.0,46.0,27.0
12431,12431,87,7,50,0,1,5,57.0,20.0,20.0,37.0
12432,12432,87,8,0,0,1,5,46.0,36.0,36.0,10.0
12433,12433,87,8,10,0,1,5,83.0,51.0,51.0,32.0
12434,12434,87,8,20,0,1,5,85.0,49.0,49.0,36.0
12435,12435,87,8,30,0,1,5,106.0,70.0,70.0,36.0
12436,12436,87,8,40,0,1,5,114.0,70.0,70.0,44.0
12437,12437,87,8,50,0,1,5,34.0,22.0,22.0,12.0
12438,12438,87,9,0,0,1,5,71.0,45.0,45.0,26.0
12439,12439,87,9,10,0,1,5,109.0,63.0,63.0,46.0
12440,12440,87,9,20,0,1,5,100.0,62.0,62.0,38.0
12441,12441,87,9,30,0,1,5,55.0,20.0,20.0,35.0
12442,12442,87,9,40,0,1,5,87.0,37.0,37.0,50.0
12443,12443,87,9,50,0,1,5,56.0,11.0,11.0,45.0
12444,12444,87,10,0,0,1,5,69.0,35.0,35.0,34.0
12445,12445,87,10,10,0,1,5,36.0,20.0,20.0,16.0
12446,12446,87,10,20,0,1,5,91.0,40.0,40.0,51.0
12447,12447,87,10,30,0,1,5,72.0,18.0,18.0,54.0
12448,12448,87,10,40,0,1,5,122.0,46.0,46.0,76.0
12449,12449,87,10,50,0,1,5,114.0,30.0,30.0,84.0
12450,12450,87,11,0,0,1,5,105.0,21.0,21.0,84.0
12451,12451,87,11,10,0,1,5,97.0,40.0,40.0,57.0
12452,12452,87,11,20,0,1,5,93.0,18.0,18.0,75.0
12453,12453,87,11,30,0,1,5,67.0,29.0,29.0,38.0
12454,12454,87,11,40,0,1,5,96.0,17.0,17.0,79.0
12455,12455,87,11,50,0,1,5,123.0,29.0,29.0,94.0
12456,12456,87,12,0,0,1,5,34.0,20.0,20.0,14.0
